"cdSecao";"cdGrupo";"cdSubGrupo";"dsSetor";"dsSecao";"dsGrupo";"dsSubGrupo";"cdEstrutura";"dsCategoria";"Commodity";"Pereciveis_IN"
68;1;10;"ELETRO";"ELETROPORTATEIS";"COZINHA";"CENTRIFUGA/MOEDOR";680110;"CENTRIFUGA/MOEDOR";;
68;1;11;"ELETRO";"ELETROPORTATEIS";"COZINHA";"MINI FORNO/TORRADEIRAS";680111;"MINI FORNO/TORRADEIRAS";;
68;1;12;"ELETRO";"ELETROPORTATEIS";"COZINHA";"ENCERADEIRA";680112;"ENCERADEIRA";;
68;1;13;"ELETRO";"ELETROPORTATEIS";"COZINHA";"FACA ELETRICA";680113;"FACA ELETRICA";;
68;1;14;"ELETRO";"ELETROPORTATEIS";"COZINHA";"FRITADEIRA";680114;"FRITADEIRA";;
68;1;15;"ELETRO";"ELETROPORTATEIS";"COZINHA";"SUPORTE PARA GARRAFAO";680115;"SUPORTE PARA GARRAFAO";;
68;1;16;"ELETRO";"ELETROPORTATEIS";"COZINHA";"ACESSORIOS COZINHA";680116;"ACESSORIOS COZINHA";;
68;2;0;"ELETRO";"ELETROPORTATEIS";"ESTETICA";;680200;;;
68;2;1;"ELETRO";"ELETROPORTATEIS";"ESTETICA";"SECADOR CABELO";680201;"SECADOR CABELO";;
68;2;2;"ELETRO";"ELETROPORTATEIS";"ESTETICA";"CORTADOR CABELO";680202;"CORTADOR CABELO";;
68;2;3;"ELETRO";"ELETROPORTATEIS";"ESTETICA";"MODELADOR CABELO";680203;"MODELADOR CABELO";;
68;2;4;"ELETRO";"ELETROPORTATEIS";"ESTETICA";"ONDULADOR CABELO";680204;"ONDULADOR CABELO";;
68;2;5;"ELETRO";"ELETROPORTATEIS";"ESTETICA";"ALISADOR CABELO";680205;"ALISADOR CABELO";;
68;2;6;"ELETRO";"ELETROPORTATEIS";"ESTETICA";"DEPILADOR";680206;"DEPILADOR";;
68;2;7;"ELETRO";"ELETROPORTATEIS";"ESTETICA";"BARBEADOR ELETRICO";680207;"BARBEADOR ELETRICO";;
68;2;8;"ELETRO";"ELETROPORTATEIS";"ESTETICA";"APARELHOS ESTETICOS";680208;"APARELHOS ESTETICOS";;
68;2;9;"ELETRO";"ELETROPORTATEIS";"ESTETICA";"APARELHOS BUCAL";680209;"APARELHOS BUCAL";;
68;3;0;"ELETRO";"ELETROPORTATEIS";"ESCRITORIO";;680300;;;
68;3;1;"ELETRO";"ELETROPORTATEIS";"ESCRITORIO";"CALCULADORA";680301;"CALCULADORA";;
68;3;2;"ELETRO";"ELETROPORTATEIS";"ESCRITORIO";"DISPONIVEL";680302;"DISPONIVEL";;
68;3;3;"ELETRO";"ELETROPORTATEIS";"ESCRITORIO";"DISPONIVEL";680303;"DISPONIVEL";;
68;3;4;"ELETRO";"ELETROPORTATEIS";"ESCRITORIO";"DISPONIVEL";680304;"DISPONIVEL";;
68;3;5;"ELETRO";"ELETROPORTATEIS";"ESCRITORIO";"DISPONIVEL";680305;"DISPONIVEL";;
68;4;0;"ELETRO";"ELETROPORTATEIS";"HOBBY CAR";;680400;;;
68;4;1;"ELETRO";"ELETROPORTATEIS";"HOBBY CAR";"ASPIRADOR PO";680401;"ASPIRADOR PO";;
68;4;2;"ELETRO";"ELETROPORTATEIS";"HOBBY CAR";"LAVADORA PRESSAO";680402;"LAVADORA PRESSAO";;
68;5;0;"ELETRO";"ELETROPORTATEIS";"VENTILACAO";;680500;;;
68;5;1;"ELETRO";"ELETROPORTATEIS";"VENTILACAO";"VENTILADOR MESA";680501;"VENTILADOR MESA";;
68;5;2;"ELETRO";"ELETROPORTATEIS";"VENTILACAO";"VENTILADOR PAREDE";680502;"VENTILADOR PAREDE";;
68;5;3;"ELETRO";"ELETROPORTATEIS";"VENTILACAO";"VENTILADOR COLUNA";680503;"VENTILADOR COLUNA";;
68;5;4;"ELETRO";"ELETROPORTATEIS";"VENTILACAO";"VENTILADOR TETO";680504;"VENTILADOR TETO";;
68;5;5;"ELETRO";"ELETROPORTATEIS";"VENTILACAO";"CIRCULADOR";680505;"CIRCULADOR";;
68;5;6;"ELETRO";"ELETROPORTATEIS";"VENTILACAO";"VENTILADOR TORRE";680506;"VENTILADOR TORRE";;
68;6;0;"ELETRO";"ELETROPORTATEIS";"CORTE E COSTURA";;680600;;;
68;6;1;"ELETRO";"ELETROPORTATEIS";"CORTE E COSTURA";"MAQUINA DE COSTURA";680601;"MAQUINA DE COSTURA";;
68;6;2;"ELETRO";"ELETROPORTATEIS";"CORTE E COSTURA";"DISPONIVEL";680602;"DISPONIVEL";;
68;7;0;"ELETRO";"ELETROPORTATEIS";"APARELHO MEDICO";;680700;;;
68;7;1;"ELETRO";"ELETROPORTATEIS";"APARELHO MEDICO";"INALADOR";680701;"INALADOR";;
69;0;0;"ELETRO";"LINHA BRANCA";;;690000;;;
69;1;0;"ELETRO";"LINHA BRANCA";"REFRIGERADORES";;690100;;;
69;1;1;"ELETRO";"LINHA BRANCA";"REFRIGERADORES";"REFRIGERADOR DUPLEX FROST";690101;"REFRIGERADOR DUPLEX FROST";;
69;1;2;"ELETRO";"LINHA BRANCA";"REFRIGERADORES";"REFRIGERADOR DUPLEX DEFROS";690102;"REFRIGERADOR DUPLEX DEFROS";;
69;1;3;"ELETRO";"LINHA BRANCA";"REFRIGERADORES";"REFRIGERADOR 1 PORTA";690103;"REFRIGERADOR 1 PORTA";;
69;1;4;"ELETRO";"LINHA BRANCA";"REFRIGERADORES";"FRIGOBAR";690104;"FRIGOBAR";;
69;1;5;"ELETRO";"LINHA BRANCA";"REFRIGERADORES";"CAVE";690105;"CAVE";;
69;1;8;"ELETRO";"LINHA BRANCA";"REFRIGERADORES";"BRINDES";690108;"BRINDES";;
69;2;0;"ELETRO";"LINHA BRANCA";"FREEZER";;690200;;;
69;2;1;"ELETRO";"LINHA BRANCA";"FREEZER";"FREEZER VERTICAL";690201;"FREEZER VERTICAL";;
69;2;2;"ELETRO";"LINHA BRANCA";"FREEZER";"FREEZER HORIZONTAL";690202;"FREEZER HORIZONTAL";;
69;3;0;"ELETRO";"LINHA BRANCA";"FOGOES";;690300;;;
69;3;1;"ELETRO";"LINHA BRANCA";"FOGOES";"FOGOES 2 BOCAS";690301;"FOGOES 2 BOCAS";;
69;3;2;"ELETRO";"LINHA BRANCA";"FOGOES";"FOGOES 4 BOCAS";690302;"FOGOES 4 BOCAS";;
69;3;3;"ELETRO";"LINHA BRANCA";"FOGOES";"FOGOES 5 E 6 BOCAS";690303;"FOGOES 5 E 6 BOCAS";;
69;3;4;"ELETRO";"LINHA BRANCA";"FOGOES";"FOGAO COOK TOP";690304;"FOGAO COOK TOP";;
69;4;0;"ELETRO";"LINHA BRANCA";"DEPURADORES";;690400;;;
69;4;1;"ELETRO";"LINHA BRANCA";"DEPURADORES";"DEPURADORES 60";690401;"DEPURADORES 60";;
69;4;2;"ELETRO";"LINHA BRANCA";"DEPURADORES";"DEPURADORES 80";690402;"DEPURADORES 80";;
69;5;0;"ELETRO";"LINHA BRANCA";"FORNOS";;690500;;;
69;5;1;"ELETRO";"LINHA BRANCA";"FORNOS";"MICROONDAS";690501;"MICROONDAS";;
69;5;2;"ELETRO";"LINHA BRANCA";"FORNOS";"A GAS";690502;"A GAS";;
69;5;3;"ELETRO";"LINHA BRANCA";"FORNOS";"ELETRICOS";690503;"ELETRICOS";;
69;6;0;"ELETRO";"LINHA BRANCA";"LAVADORA ROUPAS";;690600;;;
69;6;1;"ELETRO";"LINHA BRANCA";"LAVADORA ROUPAS";"TANQUINHO";690601;"TANQUINHO";;
69;6;2;"ELETRO";"LINHA BRANCA";"LAVADORA ROUPAS";"LAVADORA AUTOMATICA";690602;"LAVADORA AUTOMATICA";;
69;7;0;"ELETRO";"LINHA BRANCA";"SECADORA/ LAVA LOUCA";;690700;;;
69;7;1;"ELETRO";"LINHA BRANCA";"SECADORA/ LAVA LOUCA";"SECADORA";690701;"SECADORA";;
69;7;2;"ELETRO";"LINHA BRANCA";"SECADORA/ LAVA LOUCA";"LAVA LOUCA";690702;"LAVA LOUCA";;
69;8;0;"ELETRO";"LINHA BRANCA";"BEBEDOUROS";;690800;;;
69;8;1;"ELETRO";"LINHA BRANCA";"BEBEDOUROS";"BEBEDOURO MESA";690801;"BEBEDOURO MESA";;
69;8;2;"ELETRO";"LINHA BRANCA";"BEBEDOUROS";"BEBEDOURO COLUNA";690802;"BEBEDOURO COLUNA";;
69;8;3;"ELETRO";"LINHA BRANCA";"BEBEDOUROS";"SUPORTE";690803;"SUPORTE";;
69;9;0;"ELETRO";"LINHA BRANCA";"CONDICIONADORES DE AR";;690900;;;
69;9;1;"ELETRO";"LINHA BRANCA";"CONDICIONADORES DE AR";"AR CONDICIONADO ATE 9.000";690901;"AR CONDICIONADO ATE 9.000";;
69;9;2;"ELETRO";"LINHA BRANCA";"CONDICIONADORES DE AR";"AR CONDICIONADO 10.000 BTU";690902;"AR CONDICIONADO 10.000 BTU";;
69;9;3;"ELETRO";"LINHA BRANCA";"CONDICIONADORES DE AR";"AR CONDICIONADO ACIMA 12.0";690903;"AR CONDICIONADO ACIMA 12.0";;
69;9;4;"ELETRO";"LINHA BRANCA";"CONDICIONADORES DE AR";"AR CONDICIONADO SPLIT";690904;"AR CONDICIONADO SPLIT";;
70;0;0;"ELETRO";"IMAGEM";;;700000;;;
70;1;0;"ELETRO";"IMAGEM";"TV' S";;700100;;;
70;1;1;"ELETRO";"IMAGEM";"TV' S";"TV MENOR QUE 14 POLEGADAS";700101;"TV MENOR QUE 14 POLEGADAS";;
70;1;2;"ELETRO";"IMAGEM";"TV' S";"TV 14 POLEGADAS";700102;"TV 14 POLEGADAS";;
70;1;3;"ELETRO";"IMAGEM";"TV' S";"TV 20 POLEGADAS";700103;"TV 20 POLEGADAS";;
70;1;4;"ELETRO";"IMAGEM";"TV' S";"TV 21 POLEGADAS";700104;"TV 21 POLEGADAS";;
70;1;5;"ELETRO";"IMAGEM";"TV' S";"TV 29 POLEGADAS";700105;"TV 29 POLEGADAS";;
70;1;6;"ELETRO";"IMAGEM";"TV' S";"TV ACIMA DE 29 POLEGADAS";700106;"TV ACIMA DE 29 POLEGADAS";;
70;1;7;"ELETRO";"IMAGEM";"TV' S";"TV PLASMA";700107;"TV PLASMA";;
70;1;8;"ELETRO";"IMAGEM";"TV' S";"TV PLASMA FULL HD";700108;"TV PLASMA FULL HD";;
70;1;9;"ELETRO";"IMAGEM";"TV' S";"TV LCD ATE 19 POLEGADAS";700109;"TV LCD ATE 19 POLEGADAS";;
70;1;10;"ELETRO";"IMAGEM";"TV' S";"TV LCD 22 POLEGADAS";700110;"TV LCD 22 POLEGADAS";;
70;1;11;"ELETRO";"IMAGEM";"TV' S";"TV LCD 26 POLEGADAS";700111;"TV LCD 26 POLEGADAS";;
70;1;12;"ELETRO";"IMAGEM";"TV' S";"TV LCD 32 POLEGADAS";700112;"TV LCD 32 POLEGADAS";;
70;1;13;"ELETRO";"IMAGEM";"TV' S";"TV LCD DE 40 - 42 POLEGADA";700113;"TV LCD DE 40 - 42 POLEGADA";;
70;1;14;"ELETRO";"IMAGEM";"TV' S";"TV LCD ACIMA 42 POLEGADAS";700114;"TV LCD ACIMA 42 POLEGADAS";;
70;1;15;"ELETRO";"IMAGEM";"TV' S";"TV LCD FULL HD ATE 32 POLE";700115;"TV LCD FULL HD ATE 32 POLE";;
70;1;16;"ELETRO";"IMAGEM";"TV' S";"TV LCD FULL HD ACIMA DE 32";700116;"TV LCD FULL HD ACIMA DE 32";;
70;1;17;"ELETRO";"IMAGEM";"TV' S";"PROJETOR";700117;"PROJETOR";;
70;2;0;"ELETRO";"IMAGEM";"VIDEO GAME/DVD/GRAVADOR DVD";;700200;;;
70;2;1;"ELETRO";"IMAGEM";"VIDEO GAME/DVD/GRAVADOR DVD";"VIDEO GAME";700201;"VIDEO GAME";;
70;2;2;"ELETRO";"IMAGEM";"VIDEO GAME/DVD/GRAVADOR DVD";"DVD PLAYER";700202;"DVD PLAYER";;
70;2;3;"ELETRO";"IMAGEM";"VIDEO GAME/DVD/GRAVADOR DVD";"GRAVADOR DVD";700203;"GRAVADOR DVD";;
70;2;4;"ELETRO";"IMAGEM";"VIDEO GAME/DVD/GRAVADOR DVD";"BLU RAY";700204;"BLU RAY";;
70;3;0;"ELETRO";"IMAGEM";"MOVEIS";;700300;;;
70;3;1;"ELETRO";"IMAGEM";"MOVEIS";"MOVEIS P/INFORMATICA";700301;"MOVEIS P/INFORMATICA";;
70;3;2;"ELETRO";"IMAGEM";"MOVEIS";"MOVEIS P/VIDEO";700302;"MOVEIS P/VIDEO";;
70;3;3;"ELETRO";"IMAGEM";"MOVEIS";"MOVEIS P/AREA DE SERVICO";700303;"MOVEIS P/AREA DE SERVICO";;
70;4;0;"ELETRO";"IMAGEM";"SUPORTE P/ELETRO ELETRONICOS";;700400;;;
70;4;1;"ELETRO";"IMAGEM";"SUPORTE P/ELETRO ELETRONICOS";"SUPORTE";700401;"SUPORTE";;
70;4;2;"ELETRO";"IMAGEM";"SUPORTE P/ELETRO ELETRONICOS";"DISPONIVEL";700402;"DISPONIVEL";;
70;5;0;"ELETRO";"IMAGEM";"ACESSORIOS";;700500;;;
70;5;1;"ELETRO";"IMAGEM";"ACESSORIOS";"ANTENA";700501;"ANTENA";;
70;5;2;"ELETRO";"IMAGEM";"ACESSORIOS";"ACESSORIOS PARA VIDEO";700502;"ACESSORIOS PARA VIDEO";;
70;5;3;"ELETRO";"IMAGEM";"ACESSORIOS";"DECODER";700503;"DECODER";;
70;6;1;"ELETRO";"IMAGEM";;"DISPONIVEL";700601;"DISPONIVEL";;
70;7;0;"ELETRO";"IMAGEM";"DSIPONIVEL";;700700;;;
70;7;3;"ELETRO";"IMAGEM";"DSIPONIVEL";"DISPONIVEL";700703;"DISPONIVEL";;
70;7;11;"ELETRO";"IMAGEM";"DSIPONIVEL";"DISPONIVEL";700711;"DISPONIVEL";;
70;8;0;"ELETRO";"IMAGEM";"DISPONIVEL";;700800;;;
71;0;0;"ELETRO";"VALES E CARTOES";;;710000;;;
71;1;0;"ELETRO";"VALES E CARTOES";"SERVICOS";;710100;;;
71;1;1;"ELETRO";"VALES E CARTOES";"SERVICOS";"VALE GAS";710101;"VALE GAS";;
71;1;2;"ELETRO";"VALES E CARTOES";"SERVICOS";"VALE AGUA";710102;"VALE AGUA";;
71;1;3;"ELETRO";"VALES E CARTOES";"SERVICOS";"CARTAO TELEFONICO RECARGA";710103;"CARTAO TELEFONICO RECARGA";;
71;1;4;"ELETRO";"VALES E CARTOES";"SERVICOS";"CARTAO TELEFONICO TELEMAR";710104;"CARTAO TELEFONICO TELEMAR";;
71;1;5;"ELETRO";"VALES E CARTOES";"SERVICOS";"VALE TAXI";710105;"VALE TAXI";;
72;0;0;"FARMACIA";"SUPLEMENTOS ALIMENTARES/VITAMINAS";;;720000;;;
72;1;0;"FARMACIA";"SUPLEMENTOS ALIMENTARES/VITAMINAS";"SUPLEMENTOS ALIMENTARES";;720100;"SUPLEMENTOS ALIMENTARES";;
72;1;1;"FARMACIA";"SUPLEMENTOS ALIMENTARES/VITAMINAS";"SUPLEMENTOS ALIMENTARES";"SUPLEMENTO ALIMENTAR AMINO";720101;"SUPLEMENTOS ALIMENTARES";;
72;1;2;"FARMACIA";"SUPLEMENTOS ALIMENTARES/VITAMINAS";"SUPLEMENTOS ALIMENTARES";"SUPLEMENTO ALIMENTAR PROTE";720102;"SUPLEMENTOS ALIMENTARES";;
72;1;3;"FARMACIA";"SUPLEMENTOS ALIMENTARES/VITAMINAS";"SUPLEMENTOS ALIMENTARES";"SUPLEMENTO ALIMENTAR HIPER";720103;"SUPLEMENTOS ALIMENTARES";;
72;1;4;"FARMACIA";"SUPLEMENTOS ALIMENTARES/VITAMINAS";"SUPLEMENTOS ALIMENTARES";"SUPLEMENTO ALIMENTAR ANABO";720104;"SUPLEMENTOS ALIMENTARES";;
72;1;5;"FARMACIA";"SUPLEMENTOS ALIMENTARES/VITAMINAS";"SUPLEMENTOS ALIMENTARES";"SUPLEMENTO ALIMENTAR CREAT";720105;"SUPLEMENTOS ALIMENTARES";;
72;1;6;"FARMACIA";"SUPLEMENTOS ALIMENTARES/VITAMINAS";"SUPLEMENTOS ALIMENTARES";"SUPLEMENTO ALIMENTAR ALIME";720106;"SUPLEMENTOS ALIMENTARES";;
72;1;7;"FARMACIA";"SUPLEMENTOS ALIMENTARES/VITAMINAS";"SUPLEMENTOS ALIMENTARES";"SUPLEMENTO ALIMENTAR EMAGR";720107;"SUPLEMENTOS ALIMENTARES";;
72;1;8;"FARMACIA";"SUPLEMENTOS ALIMENTARES/VITAMINAS";"SUPLEMENTOS ALIMENTARES";"SUPLEMENTO ALIMENTAR VITAM";720108;"SUPLEMENTOS ALIMENTARES";;
72;1;9;"FARMACIA";"SUPLEMENTOS ALIMENTARES/VITAMINAS";"SUPLEMENTOS ALIMENTARES";"SUPLEMENTO ALIMENTAR OUTRO";720109;"SUPLEMENTOS ALIMENTARES";;
73;0;0;"FARMACIA";"OFICINAIS/ACESSORIOS/CIRURGICOS";;;730000;;;
73;1;0;"FARMACIA";"OFICINAIS/ACESSORIOS/CIRURGICOS";"OFICINAIS";;730100;"OFICINAIS";;
